unique_id,random order,first x,tabu tenure,0 — 1,1 — 2,2 — 3,3 — 4,4 — 5,5 — 6,6 — 7,7 — 8,8 — 9,9 — 10,10 — 11,11 — 12,12 — 13,13 — 14,14 — 15,15 — 16,16 — 17,17 — 18,18 — 19,19 — 20,20 — 21,21 — 22,22 — 23,23 — 24,24 — 25,25 — 26,26 — 27,27 — 28,28 — 29,29 — 30,30 — 31,31 — 32,32 — 33,33 — 34,34 — 35,35 — 36,36 — 37,37 — 38,38 — 39,39 — 40,40 — 41,41 — 42,42 — 43,43 — 44,44 — 45,45 — 46,46 — 47,47 — 48,48 — 49,49 — 50,50 — 51,51 — 52,52 — 53,53 — 54,54 — 55,55 — 56,56 — 57,57 — 58,58 — 59,59 — 60,60 — 61
12large,False,10,10,"41392,804377","40617,782514","40222,006518","39980,014134","39592,565535","39095,416384","38873,331844","38624,552524","38421,84005","38181,646198","37919,225943","37624,190431","37585,832149","37219,476665","37152,945562","36941,946161","36919,128889","36629,99568","36019,169789","35843,866183","35734,962789","35502,716626","35349,638761","35276,228749","35173,428546","34986,915478","34788,008355","34638,505643","34454,847373","34280,244193","34280,244193","34205,624288","34114,751812","33830,25907","33515,366619","32878,336696","31539,064495","31072,812379","30997,830788","30430,900786","30370,415399","30225,325317","30123,177944","30009,390112","29930,245404","29704,421776","29550,807973",,"29358,443653","29235,150661","29179,739651","28929,696877","28719,856051","28466,458648","28302,123346","28300,964771","28092,51742","28092,51742","27642,670523",,"27543,512997"
12large,False,10,50,"41392,804377","40617,782514","40222,006518","39980,014134","39592,565535","39301,155623","39032,585178","38714,617511","38487,952314","38371,593038","37919,225943","37741,909649","37585,832149","37404,323329","37185,793558","37152,945562","36925,610615","36629,99568","36351,499205","36019,169789","35843,866183","35734,962789","35349,638761","35276,228749","35173,428546","34986,915478","34788,008355","34638,505643","34454,847373","34454,847373","34280,244193","34205,624288","34114,751812","33830,25907","33515,366619","33515,366619","32010,646402","31072,812379","30997,830788","30750,174115","30430,900786","30370,415399","30225,325317","30123,177944","30009,390112","29930,245404","29704,421776","29550,807973","29358,443653","29235,150661","29179,739651",,"28929,696877","28719,856051","28466,458648","28302,123346","28300,964771","28092,51742","28092,51742","27642,670523","27543,512997"
12large,False,10,100,"41392,804377","40617,782514","40330,591145","40041,755167","39807,658866","39398,305377","39095,416384","38873,331844","38624,552524","38421,84005","38181,646198","37919,225943","37741,909649","37585,832149","37404,323329","37185,793558","36941,946161","36925,610615","36629,99568","36351,499205","36019,169789","35734,962789","35502,716626","35349,638761","35276,228749","35173,428546","34986,915478","34788,008355","34638,505643","34454,847373","34454,847373","34280,244193","34205,624288","34114,751812","33830,25907","33515,366619","33515,366619","32624,593994","31072,812379","30997,830788","30750,174115","30430,900786","30370,415399","30225,325317","30123,177944","30009,390112","29930,245404","29704,421776","29550,807973",,"29358,443653","29235,150661","29179,739651","28929,696877","28719,856051","28466,458648","28302,123346","28300,964771","28092,51742","28092,51742","27999,263207"
12large,True,1,10,"35977,428164","30905,30907","28690,276997",,"28598,594983","25615,228583","22253,257092","18660,584159","18358,792461","18282,472843","15672,361843","14840,4831",,"14467,240966",,"12674,291384","9742,7446924","7262,1991785","6144,5506019","5451,030243","3589,0680532","1969,798229","739,88712435",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12large,True,1,50,"38292,623214","32857,81506","27986,705684","24371,678952","23328,643311",,"22900,535857","22448,911381",,"21886,345273","21149,054127","18954,112669",,,"16653,209158","16501,229529","14671,638532",,"14547,229221","14223,838815","12455,565069","10832,903834","9131,9737381","6747,1992043","5545,5480038","4425,480595","3020,1447907","2066,4667606","1322,9947242","1209,0489314","1109,3355517","973,83845413",,,"805,41354043","692,41177567",,,"535,96969696","485,86342009","436,76576306",,0,,,,,,,,,,,,,,,,,,
12large,True,1,100,"37262,984221","32169,113012","27578,66995","25406,343206","22889,638132","21287,134968","18331,894816","15904,351987","14418,581422",,"14134,08868",,"13244,440104","11391,351419","9881,7934063","9273,7386237","8982,807638",,"8512,6413309","8201,8986799",,"8165,8618188","7577,333759","7534,032344","7173,5840439",,"6921,8777503",,"4978,2189988","3674,1778403","3525,2922231","2678,4995421","1082,7588633",,,"1079,7931448",,,,"743,47069315",,,,"591,72855786","52,762660076",0,,,,,,,,,,,,,,,
12large,True,5,10,"35727,974337","30792,488814","29847,237187","29723,430492",,"29572,675643",,"28136,317433","28033,517231",,"26942,164894",,"26050,927368","24817,220537","24362,751958","24362,751958","22868,647795","21396,26859","20936,895045","20604,78396","19980,27696","19624,604158",,"17242,099696","15660,947649","13254,278038","12058,355883","11412,684685","11058,778494","10327,933434",,,"9850,6608087",,,"9646,1615074","9002,9210533","8636,9854586","7926,3835957","7226,0854844","5402,3549857",,,"5153,3599776",,"3639,6660875","2549,5859183","2167,2480382","905,95098971",0,,,,,,,,,,,
12large,True,5,50,"36356,371721","31816,267043","26946,833563","21959,153492","18432,293306","17235,590964","15112,440482","14806,570225","14172,998989","12790,819328","12709,616254","11940,753039",,"11397,017759","11039,80211","10710,554975","9571,3132723","8702,2242943",,,"7472,5744738","7031,0409675","6916,2207518","5280,7101853","4735,9036925","4600,6584859","3954,9854388","3134,1268915","2458,9152488",,,"2047,6142891",,"1372,8467052","912,45614372",0,,,,,,,,,,,,,,,,,,,,,,,,,
12large,True,5,100,"36780,422363","31264,160265","28925,323199",,"28918,302298","28734,018321",,,"27188,331564","23705,776169","19950,810889","16633,680559","15409,95238",,"14503,819181","13044,094138","11342,714368","10293,430254",,"9763,470958",,,"8529,8194726","8505,3934225",,"8261,5195736",,,,"8102,2662397","8003,1087144",,"7912,2362378",,"7692,1964361","6989,7689873","5559,2482144",,,"3905,1096148","2752,4644287","2085,1671584",,,"1991,9558297",,,"1620,7302107",,"1508,0674045","1082,6912591",,,"476,81372031",,"348,73370962",,"334,44906209",,,"242,05675036"
12large,True,10,10,"35883,196326","30506,140693","27026,316476","23425,217873","19260,366648","15996,890464","13181,69543","10945,422028","8814,5620992","7346,3798717","6311,1018456",,,"5727,0827868","5267,9580423","5107,8338851","4043,2045155","2970,0954092",,,"2312,226336","1753,562675","890,64474089","236,5759637","236,5759637",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12large,True,10,50,"36841,284357","31503,06239","27294,145838","21797,59927","19530,936932","16321,869662","14014,18257","11037,090592","9950,9017956","9095,5843812",,,,"8663,4741027",,"8004,3208622","7819,4741978",,"7645,4568648","7330,2240312",,"7013,3014594","5564,4021733","5301,9819189",,"4986,2998636",,,,"4772,220708",,"4550,6751689",,,"3816,5754019","2673,5630961","2320,4405266","1591,2793025","572,60822461","63,438072519",0,,,,,,,,,,,,,,,,,,,,
12large,True,10,100,"37539,515445","32123,757173","27738,808361","23448,809716","19445,780554","15493,280237","13946,718193","11644,282002","10291,030921","8999,2206262","7014,6915812","5307,5897213","4437,7751976","3052,1315477","1629,726753","1322,0399204","118,87838713",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13large,False,1,10,"39270,71189","38677,362688","38058,581587","37753,825486","37639,178413","37124,787195","36931,846323","36764,850678","36458,539833","36201,852431","36016,633521","35622,578332","35469,39923","35195,379861","35118,533966","34772,288965","34456,854856","33605,96799","32648,508115","31796,888939","31181,472127","30231,720424","29246,66005","28944,649688","28441,872682","28301,383293","28142,117042","27763,510712","27557,241811","27524,216479","27245,863536","27135,31342","27076,324488","26166,836538","25565,723542","25295,909537","25286,264977","25062,249615","24918,061616","24659,675736","24332,949519","23872,438722","23710,280312","23636,820909","23600,340615","23596,45294","23500,876012","23296,196578","23222,400697","22931,865264","22759,905318","22641,095841","22340,945221","22223,344297","21892,448119","21868,355014","21700,518603","21669,451365","21429,13133","21274,279265","21092,64679"
13large,False,1,50,"39270,71189","38677,362688","38206,053137","37704,691296","37639,178413","37124,787195","36947,433619","36764,850678","36458,539833","36120,820301","36016,633521","35708,562116","35469,39923","35195,379861","35118,533966","35009,897674","34464,399045","33605,96799","32648,508115","31744,282693","30999,855918","30212,345227","29472,104184","29051,134004","28441,872682","28301,383293","28155,132713","27882,197546","27609,153096","27540,24125","27245,863536","27083,402135","27068,210614","26224,746007","25893,71718","25295,909537","25183,288964","25006,463167","24917,890952","24590,014508","23872,438722","23808,466613","23690,865689","23602,820979","23596,45294","23510,784374","23403,93768","23296,196578","23096,193078","22927,388797","22749,210595","22604,418027","22340,945221","22159,312746","21892,448119","21868,355014","21700,518603","21495,963402","21293,237856","21092,64679","20965,531634"
13large,False,1,100,"39362,89222","38677,362688","38206,053137","37753,825486","37639,178413","37124,787195","36931,846323","36764,850678","36458,539833","36201,852431","36016,633521","35622,578332","35469,39923","35195,379861","35118,533966","34772,288965","34456,854856","33561,826468","32425,663553","31630,659886","30999,855918","30097,165361","29198,26299","28855,720437","28336,021375","28236,238238","28142,117042","27763,510712","27557,241811","27524,216479","27235,648397","27083,402135","27068,210614","26166,836538","25565,723542","25295,909537","25183,288964","25006,463167","24917,890952","24598,384733","24017,102051","23808,466613","23690,865689","23602,820979","23596,45294","23510,784374","23403,93768","23296,196578","23096,193078","22927,388797","22749,210595","22551,741147","22340,945221","22115,171224","21883,180669","21854,175121","21669,451365","21429,13133","21293,237856","21092,64679","20965,531634"
13large,False,5,10,"36280,359605","35324,870557","33998,114223","33517,633297","33376,310503","32614,101645","31845,425515","23084,695282","22231,326632","22171,55338","21964,361625","21871,516987","21689,884512","21380,307697","21340,854041","21087,62846","20923,348558","20851,99239","20840,310558","20634,947477","20591,588554","20436,285957","20297,527908","20190,553493","20060,528071",,"19986,846089","19926,913095","19843,000174","19788,817351",,"19656,383183","19433,655858","19365,368775","19311,265222",,"19190,09553","18909,406606","18736,393005","18668,105922","18624,514517",,"18592,194393","18436,881817","18310,34253","18243,496439","18136,409968","18045,110667",,"17976,823585","17958,170658","17832,548126",,"17759,246421","17729,883759",,"17620,694901",,"17529,86097","17361,273803",
13large,False,5,50,"36280,359605","35172,035567","33998,114223","33517,633297","33359,72056","32614,101645","30074,269445","22434,321752","22231,326632","22171,55338","21964,361625","21871,516987","21495,046953","21380,307697","21222,295056","20923,348558","20883,62811","20851,99239","20840,310558","20591,588554","20436,285957",,"20297,527908","20190,553493","20060,528071","19986,846089","19926,913095",,"19843,000174","19788,817351","19656,383183","19433,655858","19365,368775",,"19311,265222","19190,09553","18909,406606","18736,393005","18668,105922",,"18624,514517","18592,194393","18436,881817","18310,34253","18243,496439","18136,409968","18045,110667","17976,823585",,"17958,170658","17832,548126","17759,246421",,"17729,883759",,"17620,694901","17529,86097",,"17361,273803","17292,261486",
13large,False,5,100,"36280,359605","35172,035567","33885,172312","33517,633297","33359,72056","32614,101645","29412,16932","22434,321752","22231,326632","22171,55338","21964,361625","21871,516987","21495,046953","21340,854041","21222,295056","20923,348558","20883,62811","20851,99239","20634,947477","20591,588554","20436,285957","20436,285957","20297,527908","20190,553493","20060,528071","19986,846089","19926,913095","19843,000174","19788,817351",,"19656,383183","19433,655858","19365,368775","19311,265222","19311,265222","19190,09553","18909,406606","18736,393005","18668,105922","18624,514517","18592,194393",,"18436,881817","18310,34253","18243,496439","18136,409968","18045,110667","17976,823585","17958,170658","17832,548126",,"17759,246421","17729,883759",,"17620,694901",,"17529,86097","17361,273803",,"17292,261486","17213,199798"
13large,False,10,10,"40613,546717","39037,142871","36968,732564","36103,500156","35623,896356","35606,754202","35340,084093","35113,357433","34907,994352","34747,117293","34547,326282","34331,646673","34129,549205","33929,758195","33832,513855","33559,741728","33471,190503","33226,106974","33206,692352","32858,00572","32547,889536","32264,010353","31784,767651","31531,344934","31246,126737","30755,90865","30453,098708","30229,264301","30044,992369","29914,39055","29747,914963","29546,636026","29313,746828","28886,442419","28765,460847","28537,504859","28407,479438","28254,414454","28080,72877",,"27950,703349","27872,897399","27470,540099","27324,305017","27024,154396","26807,98372","26379,014401","25983,50374","25791,750858","25454,217757","25021,607494","25021,607494","24598,7629","24337,218011","24151,999101","23669,648644","23420,710528","23282,346588","22888,780816","22840,097044","22745,039707"
13large,False,10,50,"40613,546717","39193,488679","37151,885398","36327,847246","35744,935705","35606,754202","35340,084093","35211,543735","34952,480374","34907,994352","34547,326282","34429,725358","34331,646673","34129,549205","33929,758195","33627,150774","33559,741728","33471,190503","33271,633742","33206,692352","32858,00572","32547,889536","32264,010353","31784,767651","31531,344934","31299,29809","30944,311323","30453,098708","30229,264301","30213,224452","29914,39055","29747,914963","29546,636026","29313,746828","28886,442419","28765,460847",,"28537,504859","28407,479438","28254,414454","28080,72877","27950,703349","27872,897399","27634,999441","27427,558287","27324,305017","27024,154396","26807,98372","26379,014401","25983,50374","25791,750858","25454,217757","25021,607494","25021,607494","24598,7629","24337,218011","24151,999101","23669,648644","23420,710528","23282,346588","23282,346588"
13large,False,10,100,"40613,546717","39193,488679","37151,885398","36327,847246","35744,935705","35606,754202","35340,084093","35211,543735","34952,480374","34907,994352","34547,326282","34429,725358","34331,646673","34129,549205","33929,758195","33627,150774","33559,741728","33471,190503","33226,106974","33206,692352","32858,00572","32547,889536","32264,010353","31784,767651","31531,344934","31246,126737","30755,90865","30453,098708","30229,264301","30044,992369","29914,39055","29546,636026","29313,746828","29165,020398","28886,442419","28765,460847","28537,504859","28407,479438","28254,414454","28080,72877","27950,703349","27872,897399","27634,999441","27470,540099","27324,305017","27024,154396","26807,98372","26379,014401","26120,335094","25791,750858","25454,217757","25271,664808","25021,607494","24634,752814","24445,106382","24151,999101","23949,730969","23614,827964","23420,710528","23200,390818","22888,780816"
13large,True,1,10,"38293,13015","37386,720325",,,"37252,030325",,"36130,059716",,"35004,631202",,,,"30088,800631","28742,591105","28153,485267","23580,227104","20292,419346","17094,878882","16674,460709","15494,952401","14807,228045","13252,751892","10862,758437","9404,0746414",,,,"9294,9478515",,"9280,9332425",,"8111,1143662","6874,3313366","6371,1918577",,,"6149,7931608","5823,1716414","3966,141973","2878,2803091",,,,"2518,1822509","2518,1822509",,,"1196,7833601","675,56031447",0,,,,,,,,,,,
