random order,unique_id,tabu tenure,first x,size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
True,10medium,50,5,medium,"13034,795074","8723,6658809","6510,6006917","1666,4234282","34,019350236",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,50,10,medium,"10494,039083","5609,277294","1489,4042509",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,100,1,medium,"18967,203687","17380,099124","15636,209638","15485,853034","13030,954045","12673,71562","8812,6167663","8612,8269347","6712,8633961","3522,0883119","2712,0062325","2052,1171279","1860,9934907","1625,036818","1321,9048246","311,64436647",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,100,5,medium,"11727,638509","7979,62316","6314,8843181","5299,6049977","3992,3509966","3391,1833281","1738,9351025","277,23019838",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,10medium,100,10,medium,"10466,307288","4018,9065577","74,630159934",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,10,1,medium,"15902,528811","10000,201688","7151,9699209","3292,4215416","756,88533463","48,402282043",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,10,5,medium,"7078,8927789","1280,7533122",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,10,10,medium,"10504,479702","7578,4989789","6014,3275535","5101,4768593","2540,7634358","845,19809233","35,770751966",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,50,1,medium,"9697,6492354","6799,0487688","4021,5348565","2150,6270365","1543,8681865","1432,7458441","1038,4594947",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,50,5,medium,"14664,137838","9004,4811278","5680,3176358","2165,1147993","812,4315779",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,50,10,medium,"13007,731664","11607,728061","9860,2066752","7758,8798612","5650,6527023","3363,5328351","2334,3276149","815,66759557","161,47455173",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,100,1,medium,"8946,3248004","8196,0978019","5406,9396732","4908,9592326","2822,0324212","1006,2426637",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,100,5,medium,"8899,8715786","4737,1964104","488,74943135",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,11medium,100,10,medium,"11394,612923","6942,1486199","2574,4399341","378,48565741",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,10,1,medium,"12445,534076","10597,715998","8158,7364741","4452,1726704","2693,7507553",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,10,5,medium,"10937,833257","3346,1295031","492,79258946",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,10,10,medium,"10705,63487","7543,8023753","6502,000207","3946,6305809","2343,9234518","1875,8579635","1452,5277488","813,56116798",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,50,1,medium,"9227,7461588","4716,0683827","3258,2140321",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,50,5,medium,"13862,089141","12296,461511","7056,6011087","5297,6170301","4750,548816","4618,5892122","3998,8809976","2580,2168378","778,15016383","733,61349347",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,50,10,medium,"9033,458016","2971,8494265","1913,7959766",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,100,1,medium,"12051,458526","7960,5504534","6319,7459879","6080,6199421","5343,7013549","2475,274051","2217,1609519","1986,1066299","1908,9126575","1703,3740586","1321,9729838","758,6268943","185,09724017","94,972513544",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,100,5,medium,"12075,435221","8194,6485279","6283,1908366","2573,1638713","1135,1654286",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,12medium,100,10,medium,"13448,858592","12400,587499","12166,571963","11232,649514","10357,930817","9339,2393423","7649,0759672","5695,9831546","4506,8204109","3388,7701687","1804,4211115","1616,9413255","1398,0772592",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,10,1,medium,"13671,880908","10695,821662","10388,152238","8081,9794444","5710,4644308","3497,3637746","1279,4064724","637,15948311","286,88499516",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,10,5,medium,"7826,7919961","1897,532898",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,10,10,medium,"13420,367895","8351,973185","4867,8271428","2213,243492","474,83119681",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,50,1,medium,"9419,7438564","9139,951493","6620,1886382","5030,4358244","2423,1246345","977,54707619",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,50,5,medium,"14786,834393","10735,458482","5602,4848275","2045,067049","269,74560548",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,50,10,medium,"11422,982668","3363,2709809","1303,7490142",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,100,1,medium,"9104,5035786","2590,3996226","1183,940617",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,100,5,medium,"10445,82548","7465,007833","4116,1157002","23,422049039",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,13medium,100,10,medium,"10932,291483","6325,8214535","5234,8360787","3257,024781","2284,6336293","111,04101373",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,10,1,medium,"8854,2181833","4331,6274284",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,10,5,medium,"6833,9652517","4346,9688399","3040,6937529","1835,941667",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,10,10,medium,"10910,453849","5520,5794902","769,74775182",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,50,1,medium,"8773,0910309","3441,6026229","1590,3909538",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,50,5,medium,"11718,13473","9503,4419868","7170,2198684","4213,2617446","1935,1261764","1445,5522014",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,50,10,medium,"10863,345929","4570,4653482","4204,7467994","1607,7802341",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,100,1,medium,"14402,480803","8102,9067427","4416,7645794","3291,866156",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,100,5,medium,"8298,091413","2384,037071",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,14medium,100,10,medium,"10797,717971","4681,2318117","2572,7005419","1461,9923486","288,15512319",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,10,1,medium,"10146,415472","6002,1509185","5245,5432179","3700,9290818","3283,3166308","3191,9498097","1017,9126698","212,86292885",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,10,5,medium,"10581,806394","8327,2934125","5537,3806295","3431,5133931","1975,7246612","903,97015763","199,87454937",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,10,10,medium,"10176,474167","5848,8558522","3338,4569118",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,50,1,medium,"8393,6283373","2067,0166821",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,50,5,medium,"9196,3069329",,"8036,4035569","5519,4980265","3945,5665271","106,79535504",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,50,10,medium,"13493,76053","8697,0915138","7478,8214702","5430,6352403","3635,9896602","2907,9894507","2507,1976241","1981,1158154","898,27985396",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,100,1,medium,"11296,262941","5642,5459269","5162,1223737","3228,6011798","947,51000911",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,100,5,medium,"7790,778201","1624,8007524",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,15medium,100,10,medium,"12979,951236","5935,7432251","2377,7753885","86,270628551",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,10,1,medium,"14752,002218","13978,687496","5179,4033122","2945,0790889","1237,1080386",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,10,5,medium,"10348,029385","5428,8367228","1500,9360041",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,10,10,medium,"9405,6804812","8374,9194202","7744,9783378","6365,2916723","3395,3206965",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,50,1,medium,"7823,331364","5157,2044204","623,54722277",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,50,5,medium,"8508,6236921","4495,505578","4436,9861487","2499,2682815","355,672434",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,50,10,medium,"8990,8990586","3809,7631689","1612,5181109",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,100,1,medium,"8105,329584","4222,9450315","1102,3380563",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,100,5,medium,"6787,472794","2652,7847374","256,32646546",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,16medium,100,10,medium,"10003,01552","4727,7862215","3500,8922796","1921,0653655","642,5846337",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,10,1,medium,"8473,1895192","1577,1238929",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,10,5,medium,"9196,7145833","3449,8416254","912,50821279",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,10,10,medium,"9531,5772369","4502,8815959","1046,8877085",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,50,1,medium,"12284,394743","8776,7221364","4257,7726309","3151,3998145","1776,9885832",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,50,5,medium,"12314,888187","5765,5478341","4624,4675692","2649,5323963","139,5930828","60,523669518",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,50,10,medium,"10380,142629","8776,9478962","6597,1796193","4243,6153096","1775,579651","556,5747249","320,50086379",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,100,1,medium,"10469,698748","6547,0616498","4798,7281","3541,7020391",,"3296,4900183","3205,0614116","3172,4964076","1118,2770666","429,62463704","330,04035904","210,5826723",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,100,5,medium,"10639,617324","4934,8931499","155,56945427",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,17medium,100,10,medium,"8576,5392924","4118,1278014","1189,5785736",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,10,1,medium,"7306,9483428","3912,4030579","1785,0640902","1040,4690267",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,10,5,medium,"5534,888959","938,37997361",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,10,10,medium,"9367,7592426","2766,6769328",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,50,1,medium,"6184,2887215","1513,3133613",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,50,5,medium,"11324,38012","10929,068516","10787,535747","8886,0845295","8050,178483","3097,962755","1851,8035868","1125,1398552",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,50,10,medium,"9852,080593","6010,2603818","2398,5634884","584,77288384",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,100,1,medium,"11787,732769","9529,708861","4989,1186789","4838,3845261","3069,166057",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,100,5,medium,"6376,3621655","5959,5604464","4471,5603386","3618,0895882","2521,5165455","546,68772704",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,18medium,100,10,medium,"8847,6695158","3532,2038541","732,30981533",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,10,1,medium,"16539,899509","15762,841561","14758,540304","12885,099193","3979,0687243","255,0014857",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,10,5,medium,"9753,948597","8853,9546642","6203,2407883","3561,43024","556,93959468",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,10,10,medium,"15468,462822","10002,910482","7814,2765535","5990,716027","4038,0670961","3391,5737013","2672,6870875","2493,3055679","1844,6307054",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,50,1,medium,"8590,8153587","6865,9092746","4237,3607601","2144,7980391","1151,6249315",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,50,5,medium,"6843,6506675","6283,2508587","4869,3450175","2748,7482802","702,90855854",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,50,10,medium,"11089,878444","9154,3822617","8737,7942873","6074,9246077","3925,2587532","2202,0768252","479,36377792",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,100,1,medium,"10467,372681","6040,9592619","3331,8109538","2425,7272239","908,9881652",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,100,5,medium,"8658,7821571","4078,2366782","710,57852297",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,19medium,100,10,medium,"9097,7634408","2289,4044001",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,10,1,medium,"9375,7840224","6232,5708403","4974,4537098","2441,9925462","1707,7774943","1368,1926127","691,03622364","691,03622364","64,155292503",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,10,5,medium,"8611,6979563","7210,9021425","5231,7262487","4747,0304179","3336,1789302","3082,7737308","1954,5538555","1304,2292487","782,22090862","517,26171592",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,10,10,medium,"9232,9117342","4080,939786","1509,5920674","301,88341726",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,50,1,medium,"9729,0072614","8331,7119134","7200,0746088","6606,2513819","4053,3090555","1165,9601871","177,60677352",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,50,5,medium,"9663,3399523","6845,3097131","4290,6413452","1855,8746093","1189,7699296","28,087555931",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,50,10,medium,"13615,675268","11476,547298","10630,541589","10361,909126","7066,6075751","4793,8492128","3451,3360081","2774,2912418","1617,130909","508,31832666","262,0604828",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,100,1,medium,"9167,6739231","5418,1157282","5187,4630868","1462,444063",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,100,5,medium,"13090,672018","3271,6801747",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1medium,100,10,medium,"9366,6329694","8453,0973104","5667,3101452","3014,2868984","1325,2170593","1001,1336809","405,96422874",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,10,1,medium,"8643,97023","6619,3726528","4173,4700053","2300,5491551","1421,7653684","1128,9659398",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,10,5,medium,"11575,385148","8945,2749683","6629,4824773","4636,4696242","1387,4047348","645,41691801",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,10,10,medium,"12169,958631","6917,5104421","5515,0135284","5171,4019078","4217,389215","3305,5947177","2532,2560544","801,38514461",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,50,1,medium,"8875,1797145","8274,7322027","6996,9280133","5412,019091","5090,4122027","2625,7628606","1982,2517555","1477,4773863","1056,2484095",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,50,5,medium,"13237,414431","10127,734566","3845,4797805",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,50,10,medium,"10381,710896","3825,4866852","1580,1604236",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,100,1,medium,"9033,3254771","7832,9749743","4856,0533072","4572,2150959","3747,9828227","1035,5918765",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,100,5,medium,"8173,3961437","3753,0396067","445,28161065",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,20medium,100,10,medium,"15939,487557","10317,706142","7837,5975937","5585,6443039","2965,4536533","1077,6211251",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,10,1,medium,"9414,7678233","5916,7706481","4585,0818002","3767,9731671","2357,2916411","2357,2916411","2185,3848402","688,10861933",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,10,5,medium,"9990,309467","4694,1838968","924,69846102",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,10,10,medium,"10754,462622","4727,5117817","1977,5448106",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,50,1,medium,"14955,414641","9609,3568744","6512,5010931","4717,7995445","2202,9853255",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,50,5,medium,"8312,3950136","3575,4714758",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,50,10,medium,"9976,2827359","5818,3345423","3759,2499504","2080,4359266","525,79157324",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,100,1,medium,"10574,378566","9032,5448935","7954,1601737","5327,031311","4974,0442395","2436,824261","184,10629316",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,100,5,medium,"10125,271125","5379,597083","976,6136145",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,2medium,100,10,medium,"13855,699312","8970,8947272","7457,7207576","5042,0514614","3623,7189929",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,10,1,medium,"14656,179426","5726,1836334","3785,355625","501,96855927",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,10,5,medium,"11172,09506","5916,4812961","4705,9505954","3193,2560999","740,66531177","647,51123454",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,10,10,medium,"9458,8542624","5181,1413236","3831,5686356","2807,6794005","544,28918032",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,50,1,medium,"6173,5758433","3226,5891388","3217,6089139","1561,2725696",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,50,5,medium,"7114,8510162","1489,8829577",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,50,10,medium,"10093,00266","6100,4781395","3157,5627249",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,100,1,medium,"14703,107558","10816,840382","8751,030813","8056,4242653","3854,1111199","2525,5324954","1287,0566439","7,2629066379",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,100,5,medium,"13933,226678","13136,443792","10026,831133","5955,629341",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,3medium,100,10,medium,"8853,8577532","7586,3259198","5639,6950587","2476,3519563","2330,2499404","2162,6461522","1690,1974547","985,52414609",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,10,1,medium,"8902,6873453","5865,9897904","4578,7659762","2190,0443023",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,10,5,medium,"5523,9451734","1235,5617764",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,10,10,medium,"7415,3292575","4240,850781","3298,1070072","2015,3763117","101,56646309",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,50,1,medium,"9444,3521529","7037,3357361","4822,6075684","2821,1596904","809,73510874",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,50,5,medium,"12617,161226","9249,8262055","7921,2353822","6422,7154384","4570,8990729","4170,6969789","3013,0498997","1890,3170696","1470,6424214",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,50,10,medium,"9918,0130002","4292,9910192","1378,5118824",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,100,1,medium,"15592,823775","10019,690707","9849,9720897","7564,7816033","7559,8800783","5163,4429431","4635,0955424","4501,2481548","3104,2009309","1561,6773107","624,84340348",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,4medium,100,5,medium,"7640,9666261","2788,5920327","1585,8302472",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
